k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;brisk;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;orb;6023.0;5994.0;0.036842656;0.00614658925592259;L2;BF;nan;92.0;2839.0;0.727790312;0.951719634;0.3352305861218739;10.344778630434783;0.014898785425101214;0.03240577668193026;0.015295095594347465;0.020412691368981585
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;brisk;6175.0;6015.0;0.098035313;0.016298472651704074;L2;BF;nan;3081.0;3374.0;1.323906302;1.609028281;0.47689042116182573;0.5222422203829926;0.49894736842105264;0.9131594546532306;0.5122194513715711;0.6453031731071316
0;brisk;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;daisy;6175.0;6015.0;0.370361874;0.061573046384039896;L2;BF;nan;3189.0;3244.0;2.480904895;3.0383534350000003;0.9366071008014798;0.9527605628723739;0.5164372469635627;0.9830456226880394;0.5301745635910224;0.6771419471281451
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;freak;5514.0;5750.0;0.082630469;0.014370516347826087;L2;BF;nan;102.0;2856.0;1.128637604;1.398354739;0.48962000665266103;13.70936018627451;0.01651821862348178;0.03571428571428571;0.016957605985037406;0.022588860591296646
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;brief;6055.0;6003.0;0.021261666;0.00354184007996002;L2;BF;nan;80.0;2515.0;0.777180573;0.985528905;0.39186039960238567;12.3191113125;0.012955465587044534;0.03180914512922465;0.013300083125519535;0.018411967779056387
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;lucid;6175.0;6015.0;0.036877344;0.006130896758104737;L2;BF;nan;1630.0;2814.0;3.534450102;3.758414112;1.3356126908315566;2.305775528834356;0.2639676113360324;0.5792466240227434;0.2709891936824605;0.36266548003114923
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;latch;6093.0;6010.0;0.008938542;0.0014872782029950085;L2;BF;nan;72.0;2790.0;0.210692031;0.406717239;0.145776788172043;5.648850541666667;0.011659919028340082;0.025806451612903226;0.011970074812967581;0.016062465142219744
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;vgg;6175.0;6015.0;5.946807498;0.9886629256857856;L2;BF;nan;3150.0;3300.0;0.613481041;6.747375205;2.0446591530303033;2.1420238746031743;0.5101214574898786;0.9545454545454546;0.5236907730673317;0.6649076517150396
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;beblid;6175.0;6015.0;0.060152343;0.010000389526184537;L2;BF;nan;2696.0;3083.0;1.319703281;1.56694229;0.5082524456698021;0.5812100482195846;0.43659919028340083;0.8744729159909179;0.4482128013300083;0.5824152084683517
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;teblid;6175.0;6015.0;0.036319114;0.006038090440565254;L2;BF;nan;1868.0;2705.0;0.748898125;0.972303905;0.35944691497227355;0.5205053024625268;0.3025101214574899;0.6905730129390019;0.31055694098088116;0.42072072072072075
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;boost;6175.0;6015.0;1.311073906;0.2179673991687448;L2;BF;nan;1740.0;2485.0;0.759094843;2.2572554150000004;0.9083522796780685;1.2972732270114946;0.2817813765182186;0.7002012072434608;0.2892768079800499;0.4018475750577367
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;sift;1951.0;2271.0;0.137800365;0.06067827608982827;L2;BF;nan;1343.0;1418.0;0.17469323;1.09033021;0.7689211636107194;0.8118616604616531;0.6883649410558688;0.9471086036671368;0.6883649410558688;0.7972692193529237
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;akaze;1951.0;2271.0;0.215517448;0.09489980096873624;L2;BF;nan;294.0;445.0;0.248942916;1.242296979;2.791678604494382;4.225499928571429;0.15069195284469503;0.6606741573033708;0.15069195284469503;0.24540901502504173
