k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;kaze;1480.0;1480.0;0.159751448;0.10794016756756755;l2;bf;515.0;629.0;0.012678379;0.366845946;0.5832208998410174;0.7123222252427184;0.34797297297297297;0.8187599364069952;0.34797297297297297;0.4883831199620674
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;daisy;1480.0;1480.0;0.083101741;0.05614982500000001;l2;bf;797.0;804.0;0.014353959;0.29187181900000003;0.3630246504975125;0.3662130727728984;0.5385135135135135;0.9912935323383084;0.5385135135135135;0.6978984238178635
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;freak;1344.0;1309.0;0.008178458;0.006247867074102368;l2;bf;376.0;544.0;0.027085911;0.229680488;0.42220677941176465;0.6108523617021276;0.25405405405405407;0.6911764705882353;0.25405405405405407;0.37154150197628455
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;brief;1379.0;1347.0;0.003471782;0.0025774179658500374;l2;bf;313.0;492.0;0.017692122;0.215580023;0.43817077845528457;0.6887540670926519;0.2114864864864865;0.6361788617886179;0.2114864864864865;0.31744421906693715
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;lucid;1480.0;1480.0;0.006223342;0.004204960810810811;l2;bf;27.0;434.0;0.030596405;0.23123586599999998;0.5328015345622119;8.564291333333333;0.018243243243243244;0.06221198156682028;0.018243243243243244;0.02821316614420063
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;latch;1402.0;1378.0;0.001705279;0.0012375029027576199;l2;bf;39.0;577.0;0.006130873;0.202252271;0.35052386655112655;5.1859556666666675;0.026351351351351353;0.06759098786828423;0.026351351351351353;0.037919299951385516
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;vgg;1480.0;1480.0;0.090379787;0.06106742364864865;l2;bf;867.0;919.0;0.009046318;0.293842224;0.319741266594124;0.33891836678200693;0.5858108108108108;0.9434167573449401;0.5858108108108108;0.7228011671529803
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;beblid;1480.0;1480.0;0.002368103;0.0016000695945945945;l2;bf;818.0;882.0;0.021770069;0.218554291;0.24779398072562359;0.26718128484107584;0.5527027027027027;0.927437641723356;0.5527027027027027;0.6926333615580017
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;teblid;1480.0;1480.0;0.001178254;0.0007961175675675676;l2;bf;562.0;753.0;0.014084229;0.209678602;0.27845763877822044;0.37309359786476864;0.37972972972972974;0.7463479415670651;0.37972972972972974;0.503358710255262
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;boost;1480.0;1480.0;0.016489327;0.011141437162162163;l2;bf;461.0;672.0;0.013166777;0.224072223;0.33344080803571424;0.48605688286334053;0.31148648648648647;0.6860119047619048;0.31148648648648647;0.42843866171003714
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;sift;24559.0;11124.0;0.042978282;0.003863563646170442;l2;bf;8428.0;8482.0;0.50100876;0.5495263730000001;0.0647873582881396;0.06520246476032275;0.3431735819862372;0.9936335769865597;0.757641136281913;0.5101540510275112
0;fast;nan;nan;nan;nan;akaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;orb;22358.0;10297.0;0.015053929;0.0014619723220355445;l2;bf;3666.0;6010.0;0.462233765;0.482827025;0.08033727537437604;0.13170404391707582;0.14927317887536137;0.6099833610648918;0.3295577130528587;0.23985082927148418
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;brisk;23767.0;10851.0;0.085330768;0.007863862132522348;l2;bf;3604.0;6333.0;0.991907288;1.0827773870000001;0.17097384920258965;0.3004376767480577;0.14674864611751293;0.5690825832938575;0.3239841783531104;0.23332901722128707
0;fast;nan;nan;nan;nan;kaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;daisy;24559.0;11124.0;0.109805679;0.009871060679611651;l2;bf;7621.0;7982.0;0.85680274;0.97214775;0.12179250187922826;0.12756170450072168;0.31031393786391953;0.9547732397895264;0.6850952894642215;0.4683937186933407
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;freak;23072.0;10589.0;0.05060929;0.00477942109736519;l2;bf;2108.0;5186.0;0.915616487;0.9717651079999999;0.18738239645198612;0.46098914041745725;0.08583411376684719;0.4064789818742769;0.18950017979144193;0.14173810724491512
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;brief;22574.0;10390.0;0.019046674;0.0018331736284889317;l2;bf;2023.0;6038.0;0.278931735;0.30351774000000004;0.05026792646571713;0.15003348492338114;0.08237306079237754;0.3350447167936403;0.18185904350952894;0.1322351864561885
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;lucid;24559.0;11124.0;0.037320613;0.0033549634124415677;l2;bf;98.0;4145.0;2.143370664;2.186230608;0.5274380236429432;22.308475591836732;0.003990390488212061;0.023642943305186973;0.008809780654440848;0.006828316610925307
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;latch;22790.0;10495.0;0.009054109;0.000862706908051453;l2;bf;180.0;6836.0;0.09540151;0.10999495;0.016090542715038035;0.6110830555555555;0.007329288651818071;0.02633118782913985;0.016181229773462782;0.011466794075489728
